Date,Open,High,Low,Close,Adj Close,Volume
2010-03-23,80.56999969482422,81.02999877929688,80.54000091552734,80.9000015258789,80.9000015258789,0
2010-03-24,80.94000244140625,82.02999877929688,80.88999938964844,81.83999633789062,81.83999633789062,0
2010-03-25,81.8499984741211,82.23999786376953,81.5999984741211,82.12000274658203,82.12000274658203,0
2010-03-26,82.18000030517578,82.19000244140625,81.55999755859375,81.68000030517578,81.68000030517578,0
2010-03-29,81.44999694824219,81.62000274658203,81.1500015258789,81.36000061035156,81.36000061035156,0
2010-03-30,81.25,81.56999969482422,81.0,81.47000122070312,81.47000122070312,0
2010-03-31,81.45999908447266,81.69999694824219,80.88999938964844,81.06999969482422,81.06999969482422,0
2010-04-01,81.04000091552734,81.25,80.68000030517578,80.77999877929688,80.77999877929688,0
2010-04-05,81.1500015258789,81.30000305175781,80.91999816894531,81.08999633789062,81.08999633789062,0
2010-04-06,81.06999969482422,81.63999938964844,81.04000091552734,81.38999938964844,81.38999938964844,0
2010-04-07,81.31999969482422,81.72000122070312,81.31999969482422,81.44000244140625,81.44000244140625,0
2010-04-08,81.63999938964844,81.91000366210938,81.44999694824219,81.52999877929688,81.52999877929688,0
2010-04-09,81.48999786376953,81.58000183105469,80.87000274658203,81.08999633789062,81.08999633789062,0
2010-04-12,80.36000061035156,80.69000244140625,80.08000183105469,80.55999755859375,80.55999755859375,0
2010-04-13,80.54000091552734,80.75,80.2699966430664,80.51000213623047,80.51000213623047,0
2010-04-14,80.41999816894531,80.48999786376953,80.02999877929688,80.19000244140625,80.19000244140625,0
2010-04-15,80.19000244140625,80.75,80.1500015258789,80.4800033569336,80.4800033569336,0
2010-04-16,80.5199966430664,80.91000366210938,80.47000122070312,80.81999969482422,80.81999969482422,0
2010-04-19,80.9000015258789,81.27999877929688,80.87999725341797,81.0,81.0,0
2010-04-20,80.91999816894531,81.12999725341797,80.76000213623047,81.05000305175781,81.05000305175781,0
2010-04-21,81.12000274658203,81.33000183105469,80.95999908447266,81.16000366210938,81.16000366210938,0
2010-04-22,81.2300033569336,81.77999877929688,81.04000091552734,81.56999969482422,81.56999969482422,0
2010-04-23,82.0199966430664,82.0999984741211,81.31999969482422,81.3499984741211,81.3499984741211,0
2010-04-26,81.47000122070312,81.70999908447266,81.16999816894531,81.4800033569336,81.4800033569336,0
2010-04-27,81.18000030517578,82.44000244140625,81.16999816894531,82.1500015258789,82.1500015258789,0
2010-04-28,82.29000091552734,82.70999908447266,82.0199966430664,82.37999725341797,82.37999725341797,0
2010-04-29,82.2699966430664,82.37999725341797,81.87999725341797,82.0,82.0,0
2010-04-30,81.9000015258789,82.08999633789062,81.62999725341797,81.87000274658203,81.87000274658203,0
2010-05-03,81.80000305175781,82.55999755859375,81.77999877929688,82.2699966430664,82.2699966430664,0
2010-05-04,82.36000061035156,83.52999877929688,82.29000091552734,83.30000305175781,83.30000305175781,0
2010-05-05,83.44999694824219,84.30999755859375,83.36000061035156,84.08000183105469,84.08000183105469,0
2010-05-06,84.16000366210938,85.2699966430664,83.91999816894531,84.88999938964844,84.88999938964844,0
2010-05-07,84.87000274658203,85.13999938964844,84.31999969482422,84.44999694824219,84.44999694824219,0
2010-05-10,83.91000366210938,84.37999725341797,82.91000366210938,84.16000366210938,84.16000366210938,0
2010-05-11,84.38999938964844,84.77999877929688,84.13999938964844,84.47000122070312,84.47000122070312,0
2010-05-12,84.70999908447266,84.93000030517578,84.20999908447266,84.83000183105469,84.83000183105469,0
2010-05-13,84.80000305175781,85.45999908447266,84.54000091552734,85.20999908447266,85.20999908447266,0
2010-05-14,85.36000061035156,86.29000091552734,85.19999694824219,86.0999984741211,86.0999984741211,0
2010-05-17,86.20999908447266,87.05999755859375,86.05000305175781,86.20999908447266,86.20999908447266,0
2010-05-18,86.22000122070312,87.37999725341797,85.91000366210938,87.16000366210938,87.16000366210938,0
2010-05-19,87.25,87.45999908447266,86.05999755859375,86.38999938964844,86.38999938964844,0
2010-05-20,86.29000091552734,86.80000305175781,85.4000015258789,85.56999969482422,85.56999969482422,0
2010-05-21,85.9000015258789,85.9800033569336,85.12999725341797,85.37000274658203,85.37000274658203,0
2010-05-24,85.66000366210938,86.56999969482422,85.5999984741211,86.20999908447266,86.20999908447266,0
2010-05-25,86.47000122070312,87.44999694824219,86.33000183105469,86.77999877929688,86.77999877929688,0
2010-05-26,86.52999877929688,87.38999938964844,86.48999786376953,87.12000274658203,87.12000274658203,0
2010-05-27,87.30000305175781,87.30999755859375,86.0999984741211,86.18000030517578,86.18000030517578,0
2010-05-28,86.3499984741211,86.80000305175781,85.8499984741211,86.4800033569336,86.4800033569336,0
2010-06-01,86.58000183105469,87.47000122070312,86.16000366210938,86.63999938964844,86.63999938964844,0
2010-06-02,86.68000030517578,87.18000030517578,86.62000274658203,86.79000091552734,86.79000091552734,0
2010-06-03,86.81999969482422,87.2699966430664,86.30000305175781,87.13999938964844,87.13999938964844,0
2010-06-04,87.22000122070312,88.33999633789062,86.9000015258789,88.2300033569336,88.2300033569336,0
2010-06-07,88.44999694824219,88.70999908447266,88.16000366210938,88.4000015258789,88.4000015258789,0
2010-06-08,88.44999694824219,88.58999633789062,87.95999908447266,88.38999938964844,88.38999938964844,0
2010-06-09,88.12999725341797,88.38999938964844,87.41000366210938,87.9000015258789,87.9000015258789,0
2010-06-10,87.9000015258789,88.05999755859375,86.94999694824219,87.16999816894531,87.16999816894531,0
2010-06-11,87.0999984741211,87.6500015258789,86.94000244140625,87.51000213623047,87.51000213623047,0
2010-06-14,86.95999908447266,87.0199966430664,86.18000030517578,86.51000213623047,86.51000213623047,0
2010-06-15,86.70999908447266,86.88999938964844,85.9000015258789,85.9800033569336,85.9800033569336,0
2010-06-16,86.08999633789062,86.38999938964844,85.91999816894531,86.08000183105469,86.08000183105469,0
2010-06-17,86.13999938964844,86.5199966430664,85.5199966430664,85.69000244140625,85.69000244140625,0
2010-06-18,85.69999694824219,85.7699966430664,85.44999694824219,85.69999694824219,85.69999694824219,0
2010-06-21,85.4000015258789,86.04000091552734,85.08999633789062,85.93000030517578,85.93000030517578,0
2010-06-22,85.94000244140625,86.26000213623047,85.75,86.11000061035156,86.11000061035156,0
2010-06-23,86.06999969482422,86.41999816894531,85.6500015258789,85.73999786376953,85.73999786376953,0
2010-06-24,85.79000091552734,86.0,85.41000366210938,85.7300033569336,85.7300033569336,0
2010-06-25,85.7300033569336,86.12000274658203,85.25,85.30999755859375,85.30999755859375,0
2010-06-28,85.33999633789062,85.79000091552734,85.20999908447266,85.6500015258789,85.6500015258789,0
2010-06-29,85.70999908447266,86.30000305175781,85.62999725341797,86.02999877929688,86.02999877929688,0
2010-06-30,86.12999725341797,86.2699966430664,85.5999984741211,86.0199966430664,86.0199966430664,0
2010-07-01,86.0999984741211,86.26000213623047,84.41999816894531,84.72000122070312,84.72000122070312,0
2010-07-02,84.61000061035156,84.7699966430664,84.12999725341797,84.43000030517578,84.43000030517578,0
2010-07-06,84.58999633789062,84.83000183105469,83.81999969482422,84.08000183105469,84.08000183105469,0
2010-07-07,84.11000061035156,84.37999725341797,83.75,83.81999969482422,83.81999969482422,0
2010-07-08,83.95999908447266,84.0199966430664,83.66000366210938,83.81999969482422,83.81999969482422,0
2010-07-09,83.7699966430664,84.11000061035156,83.62000274658203,83.94999694824219,83.94999694824219,0
2010-07-12,83.94999694824219,84.44000244140625,83.94000244140625,84.19999694824219,84.19999694824219,0
2010-07-13,84.2300033569336,84.55999755859375,83.37999725341797,83.63999938964844,83.63999938964844,0
2010-07-14,83.58000183105469,83.70999908447266,83.20999908447266,83.43000030517578,83.43000030517578,0
2010-07-15,83.37000274658203,83.51000213623047,82.29000091552734,82.55999755859375,82.55999755859375,0
2010-07-16,82.41999816894531,82.61000061035156,82.08999633789062,82.48999786376953,82.48999786376953,0
2010-07-19,82.69000244140625,82.81999969482422,82.27999877929688,82.51000213623047,82.51000213623047,0
2010-07-20,82.61000061035156,83.06999969482422,82.18000030517578,82.75,82.75,0
2010-07-21,82.70999908447266,83.44999694824219,82.55999755859375,83.38999938964844,83.38999938964844,0
2010-07-22,83.25,83.36000061035156,82.45999908447266,82.5999984741211,82.5999984741211,0
2010-07-23,82.58000183105469,83.02999877929688,82.20999908447266,82.45999908447266,82.45999908447266,0
2010-07-26,82.62000274658203,82.62999725341797,81.98999786376953,82.08999633789062,82.08999633789062,0
2010-07-27,82.05000305175781,82.37999725341797,81.81999969482422,82.18000030517578,82.18000030517578,0
2010-07-28,82.16000366210938,82.29000091552734,81.94000244140625,82.18000030517578,82.18000030517578,0
2010-07-29,82.0999984741211,82.16000366210938,81.48999786376953,81.63999938964844,81.63999938964844,0
2010-07-30,81.61000061035156,81.9800033569336,81.45999908447266,81.54000091552734,81.54000091552734,0
2010-08-02,81.5199966430664,81.55999755859375,80.79000091552734,80.94000244140625,80.94000244140625,0
2010-08-03,80.91000366210938,81.04000091552734,80.47000122070312,80.5999984741211,80.5999984741211,0
2010-08-04,80.62000274658203,81.11000061035156,80.51000213623047,80.88999938964844,80.88999938964844,0
2010-08-05,80.97000122070312,81.12999725341797,80.52999877929688,80.81999969482422,80.81999969482422,0
2010-08-06,80.77999877929688,80.94999694824219,80.08999633789062,80.41000366210938,80.41000366210938,0
2010-08-09,80.3499984741211,80.73999786376953,80.2699966430664,80.70999908447266,80.70999908447266,0
2010-08-10,80.73999786376953,81.52999877929688,80.63999938964844,80.80000305175781,80.80000305175781,0
2010-08-11,80.88999938964844,82.52999877929688,80.86000061035156,82.29000091552734,82.29000091552734,0
2010-08-12,82.45999908447266,82.79000091552734,82.11000061035156,82.63999938964844,82.63999938964844,0
2010-08-13,82.58000183105469,82.95999908447266,82.18000030517578,82.94999694824219,82.94999694824219,0
2010-08-16,82.83999633789062,83.0199966430664,82.23999786376953,82.52999877929688,82.52999877929688,0
2010-08-17,82.43000030517578,82.5199966430664,82.01000213623047,82.2300033569336,82.2300033569336,0
2010-08-18,82.25,82.51000213623047,81.91000366210938,82.22000122070312,82.22000122070312,0
2010-08-19,82.30999755859375,82.72000122070312,82.0,82.44999694824219,82.44999694824219,0
2010-08-20,82.5199966430664,83.30000305175781,82.41999816894531,83.05999755859375,83.05999755859375,0
2010-08-23,83.0199966430664,83.27999877929688,82.83999633789062,83.12000274658203,83.12000274658203,0
2010-08-24,83.30999755859375,83.55999755859375,82.86000061035156,83.1500015258789,83.1500015258789,0
2010-08-25,83.33000183105469,83.5199966430664,82.94000244140625,83.26000213623047,83.26000213623047,0
2010-08-26,83.19000244140625,83.26000213623047,82.62000274658203,82.93000030517578,82.93000030517578,0
2010-08-27,82.94000244140625,83.16999816894531,82.66000366210938,82.91999816894531,82.91999816894531,0
2010-08-30,82.80999755859375,83.19999694824219,82.75,83.16000366210938,83.16000366210938,0
2010-08-31,83.16999816894531,83.33999633789062,82.87999725341797,83.19999694824219,83.19999694824219,0
2010-09-01,83.08999633789062,83.22000122070312,82.19000244140625,82.5199966430664,82.5199966430664,0
2010-09-02,82.4800033569336,82.5999984741211,82.29000091552734,82.45999908447266,82.45999908447266,0
2010-09-03,82.38999938964844,83.0999984741211,81.98999786376953,83.0999984741211,83.0999984741211,0
2010-09-07,82.12000274658203,82.91999816894531,82.12000274658203,82.81999969482422,82.81999969482422,0
2010-09-08,82.91000366210938,82.91999816894531,82.37999725341797,82.58999633789062,82.58999633789062,0
2010-09-09,82.55000305175781,82.81999969482422,82.33999633789062,82.66999816894531,82.66999816894531,0
2010-09-10,82.72000122070312,82.98999786376953,82.44999694824219,82.69999694824219,82.69999694824219,0
2010-09-13,82.68000030517578,82.69000244140625,81.76000213623047,81.91000366210938,81.91000366210938,0
2010-09-14,81.91000366210938,82.02999877929688,81.0,81.08000183105469,81.08000183105469,0
2010-09-15,81.20999908447266,81.76000213623047,81.08999633789062,81.48999786376953,81.48999786376953,0
2010-09-16,81.47000122070312,81.5999984741211,81.06999969482422,81.23999786376953,81.23999786376953,0
2010-09-17,81.2699966430664,81.5199966430664,80.86000061035156,81.4000015258789,81.4000015258789,0
2010-09-20,81.41000366210938,81.5,81.05000305175781,81.33999633789062,81.33999633789062,0
2010-09-21,81.30999755859375,81.3499984741211,80.2699966430664,80.44000244140625,80.44000244140625,0
2010-09-22,80.4000015258789,80.41000366210938,79.55999755859375,79.83000183105469,79.83000183105469,0
2010-09-23,79.83000183105469,80.18000030517578,79.72000122070312,80.01000213623047,80.01000213623047,0
2010-09-24,80.12999725341797,80.26000213623047,79.25,79.38999938964844,79.38999938964844,0
2010-09-27,79.33000183105469,79.58000183105469,79.19000244140625,79.33999633789062,79.33999633789062,0
2010-09-28,79.56999969482422,79.81999969482422,78.86000061035156,79.01000213623047,79.01000213623047,0
2010-09-29,78.9000015258789,78.93000030517578,78.62000274658203,78.69000244140625,78.69000244140625,0
2010-09-30,78.79000091552734,79.0199966430664,78.41000366210938,78.72000122070312,78.72000122070312,0
2010-10-01,78.80000305175781,78.83000183105469,78.02999877929688,78.08999633789062,78.08999633789062,0
2010-10-04,78.12999725341797,78.5199966430664,78.08000183105469,78.44999694824219,78.44999694824219,0
2010-10-05,78.5,78.69000244140625,77.69999694824219,77.75,77.75,0
2010-10-06,77.81999969482422,77.91999816894531,77.30000305175781,77.38999938964844,77.38999938964844,0
2010-10-07,77.48999786376953,77.68000030517578,76.91000366210938,77.38999938964844,77.38999938964844,0
2010-10-08,77.44999694824219,77.76000213623047,77.13999938964844,77.31999969482422,77.31999969482422,0
2010-10-11,77.05999755859375,77.55999755859375,76.93000030517578,77.44000244140625,77.44000244140625,0
2010-10-12,77.52999877929688,77.93000030517578,77.25,77.36000061035156,77.36000061035156,0
2010-10-13,77.33999633789062,77.3499984741211,76.97000122070312,77.06999969482422,77.06999969482422,0
2010-10-14,77.0199966430664,77.02999877929688,76.26000213623047,76.6500015258789,76.6500015258789,0
2010-10-15,76.63999938964844,77.12999725341797,76.13999938964844,77.04000091552734,77.04000091552734,0
2010-10-18,77.02999877929688,77.63999938964844,76.91999816894531,76.93000030517578,76.93000030517578,0
2010-10-19,77.12000274658203,78.30999755859375,76.91999816894531,78.18000030517578,78.18000030517578,0
2010-10-20,78.25,78.36000061035156,77.05999755859375,77.16999816894531,77.16999816894531,0
2010-10-21,77.1500015258789,77.61000061035156,76.83999633789062,77.41999816894531,77.41999816894531,0
2010-10-22,77.4800033569336,77.75,77.20999908447266,77.47000122070312,77.47000122070312,0
2010-10-25,77.41000366210938,77.44000244140625,76.70999908447266,77.0999984741211,77.0999984741211,0
2010-10-26,77.36000061035156,77.81999969482422,77.04000091552734,77.70999908447266,77.70999908447266,0
2010-10-27,77.63999938964844,78.2699966430664,77.55999755859375,78.1500015258789,78.1500015258789,0
2010-10-28,78.05999755859375,78.05999755859375,77.16999816894531,77.30999755859375,77.30999755859375,0
2010-10-29,77.27999877929688,77.76000213623047,77.02999877929688,77.2699966430664,77.2699966430664,0
2010-11-01,76.94999694824219,77.41999816894531,76.7699966430664,77.30000305175781,77.30000305175781,0
2010-11-02,77.19999694824219,77.30999755859375,76.63999938964844,76.72000122070312,76.72000122070312,0
2010-11-03,76.72000122070312,76.9800033569336,76.22000122070312,76.4800033569336,76.4800033569336,0
2010-11-04,76.38999938964844,76.5,75.62999725341797,75.87999725341797,75.87999725341797,0
2010-11-05,75.87000274658203,76.63999938964844,75.7300033569336,76.55000305175781,76.55000305175781,0
2010-11-08,76.41999816894531,77.16000366210938,76.37999725341797,77.02999877929688,77.02999877929688,0
2010-11-09,77.26000213623047,77.87000274658203,76.70999908447266,77.44000244140625,77.44000244140625,0
2010-11-10,77.73999786376953,78.16999816894531,77.48999786376953,77.62999725341797,77.62999725341797,0
2010-11-11,77.62999725341797,78.29000091552734,77.44000244140625,78.22000122070312,78.22000122070312,0
2010-11-12,78.16000366210938,78.4800033569336,77.69999694824219,78.08000183105469,78.08000183105469,0
2010-11-15,78.12000274658203,78.70999908447266,77.87999725341797,78.5199966430664,78.5199966430664,0
2010-11-16,78.69000244140625,79.45999908447266,78.30000305175781,79.20999908447266,79.20999908447266,0
2010-11-17,79.29000091552734,79.37000274658203,78.86000061035156,79.08000183105469,79.08000183105469,0
2010-11-18,78.94999694824219,79.01000213623047,78.43000030517578,78.62000274658203,78.62000274658203,0
2010-11-19,78.5199966430664,78.72000122070312,78.16999816894531,78.5,78.5,0
2010-11-22,78.20999908447266,78.87999725341797,77.97000122070312,78.68000030517578,78.68000030517578,0
2010-11-23,78.69999694824219,79.73999786376953,78.69000244140625,79.68000030517578,79.68000030517578,0
2010-11-24,79.68000030517578,80.0,79.38999938964844,79.87000274658203,79.87000274658203,0
2010-11-26,79.7699966430664,80.5199966430664,79.75,80.36000061035156,80.36000061035156,0
2010-11-29,80.61000061035156,81.13999938964844,80.05000305175781,80.83999633789062,80.83999633789062,0
2010-11-30,80.86000061035156,81.44000244140625,80.66999816894531,81.19999694824219,81.19999694824219,0
2010-12-01,81.26000213623047,81.36000061035156,80.5,80.70999908447266,80.70999908447266,0
2010-12-02,80.79000091552734,81.0199966430664,80.05999755859375,80.30000305175781,80.30000305175781,0
2010-12-03,80.22000122070312,80.31999969482422,79.05999755859375,79.37999725341797,79.37999725341797,0
2010-12-06,79.19999694824219,79.97000122070312,79.16999816894531,79.56999969482422,79.56999969482422,0
2010-12-07,79.70999908447266,80.01000213623047,79.19999694824219,79.86000061035156,79.86000061035156,0
2010-12-08,79.94000244140625,80.4000015258789,79.88999938964844,80.0,80.0,0
2010-12-09,80.04000091552734,80.4000015258789,79.68000030517578,80.06999969482422,80.06999969482422,0
2010-12-10,80.08999633789062,80.30000305175781,79.81999969482422,80.06999969482422,80.06999969482422,0
2010-12-13,80.2300033569336,80.30999755859375,79.0999984741211,79.27999877929688,79.27999877929688,0
2010-12-14,79.36000061035156,79.52999877929688,78.83000183105469,79.37000274658203,79.37000274658203,0
2010-12-15,79.55000305175781,80.27999877929688,79.45999908447266,80.26000213623047,80.26000213623047,0
2010-12-16,80.20999908447266,80.38999938964844,79.9800033569336,80.18000030517578,80.18000030517578,0
2010-12-17,80.05000305175781,80.62999725341797,79.55000305175781,80.37000274658203,80.37000274658203,0
2010-12-20,80.45999908447266,80.72000122070312,80.30999755859375,80.62999725341797,80.62999725341797,0
2010-12-21,80.62000274658203,80.81999969482422,80.23999786376953,80.72000122070312,80.72000122070312,0
2010-12-22,80.70999908447266,80.77999877929688,80.27999877929688,80.7300033569336,80.7300033569336,0
2010-12-23,80.58000183105469,80.83000183105469,80.33999633789062,80.5,80.5,0
2010-12-27,80.66000366210938,80.66000366210938,80.20999908447266,80.37000274658203,80.37000274658203,0
2010-12-28,80.08999633789062,80.45999908447266,79.5999984741211,80.36000061035156,80.36000061035156,0
2010-12-29,80.41000366210938,80.44000244140625,79.69999694824219,79.80000305175781,79.80000305175781,0
2010-12-30,79.68000030517578,79.73999786376953,79.43000030517578,79.5199966430664,79.5199966430664,0
2010-12-31,79.45999908447266,79.5199966430664,78.77999877929688,79.02999877929688,79.02999877929688,0
2011-01-03,79.05999755859375,79.52999877929688,78.98999786376953,79.12999725341797,79.12999725341797,0
2011-01-04,79.0999984741211,79.51000213623047,78.88999938964844,79.44000244140625,79.44000244140625,0
2011-01-05,79.38999938964844,80.3499984741211,79.37999725341797,80.26000213623047,80.26000213623047,0
2011-01-06,80.18000030517578,80.94000244140625,80.16000366210938,80.79000091552734,80.79000091552734,0
2011-01-07,80.87000274658203,81.13999938964844,80.69000244140625,81.01000213623047,81.01000213623047,0
2011-01-10,81.16000366210938,81.30999755859375,80.81999969482422,80.87999725341797,80.87999725341797,0
2011-01-11,80.87999725341797,81.1500015258789,80.73999786376953,80.8499984741211,80.8499984741211,0
2011-01-12,80.75,80.8499984741211,79.98999786376953,80.02999877929688,80.02999877929688,0
2011-01-13,80.11000061035156,80.23999786376953,78.98999786376953,79.19000244140625,79.19000244140625,0
2011-01-14,79.22000122070312,79.41000366210938,78.80999755859375,79.16000366210938,79.16000366210938,0
2011-01-18,79.4000015258789,79.5,78.63999938964844,78.95999908447266,78.95999908447266,0
2011-01-19,78.95999908447266,78.95999908447266,78.30000305175781,78.63999938964844,78.63999938964844,0
2011-01-20,78.75,79.16999816894531,78.44000244140625,78.81999969482422,78.81999969482422,0
2011-01-21,78.87999725341797,78.91000366210938,78.0999984741211,78.20999908447266,78.20999908447266,0
2011-01-24,78.13999938964844,78.51000213623047,77.80999755859375,78.05000305175781,78.05000305175781,0
2011-01-25,78.05000305175781,78.41000366210938,77.81999969482422,78.0,78.0,0
2011-01-26,77.97000122070312,78.05999755859375,77.69000244140625,77.9000015258789,77.9000015258789,0
2011-01-27,77.75,78.1500015258789,77.58999633789062,77.7300033569336,77.7300033569336,0
2011-01-28,77.7699966430664,78.27999877929688,77.61000061035156,78.12999725341797,78.12999725341797,0
2011-01-31,78.30999755859375,78.31999969482422,77.54000091552734,77.73999786376953,77.73999786376953,0
2011-02-01,77.61000061035156,77.66000366210938,76.94000244140625,77.06999969482422,77.06999969482422,0
2011-02-02,77.01000213623047,77.30999755859375,76.87999725341797,77.16000366210938,77.16000366210938,0
2011-02-03,77.0999984741211,77.88999938964844,77.0199966430664,77.75,77.75,0
2011-02-04,77.79000091552734,78.20999908447266,77.55999755859375,78.04000091552734,78.04000091552734,0
2011-02-07,78.06999969482422,78.3499984741211,77.8499984741211,78.02999877929688,78.02999877929688,0
2011-02-08,78.05999755859375,78.11000061035156,77.62999725341797,78.0,78.0,0
2011-02-09,78.0199966430664,78.08999633789062,77.5,77.63999938964844,77.63999938964844,0
2011-02-10,77.63999938964844,78.33999633789062,77.61000061035156,78.25,78.25,0
2011-02-11,78.20999908447266,78.69999694824219,78.12000274658203,78.45999908447266,78.45999908447266,0
2011-02-14,78.55000305175781,78.87000274658203,78.27999877929688,78.61000061035156,78.61000061035156,0
2011-02-15,78.62000274658203,78.73999786376953,78.30000305175781,78.56999969482422,78.56999969482422,0
2011-02-16,78.51000213623047,78.79000091552734,78.16000366210938,78.22000122070312,78.22000122070312,0
2011-02-17,78.19999694824219,78.3499984741211,77.93000030517578,78.0,78.0,0
2011-02-18,77.94000244140625,78.22000122070312,77.52999877929688,77.66000366210938,77.66000366210938,0
2011-02-22,77.69000244140625,78.31999969482422,77.58000183105469,77.7699966430664,77.7699966430664,0
2011-02-23,77.69999694824219,77.70999908447266,77.25,77.41000366210938,77.41000366210938,0
2011-02-24,77.30000305175781,77.4800033569336,76.98999786376953,77.05999755859375,77.05999755859375,0
2011-02-25,77.02999877929688,77.41999816894531,76.94999694824219,77.27999877929688,77.27999877929688,0
